sa4_name,name,x,y
Parramatta,,151.0493768636249,-33.79689974070763
Parramatta,UPJOHN PARK,151.05018909874522,-33.80604924763698
Parramatta,THOMAS WEMYSS PARK,151.0567943867748,-33.80556607105058
Parramatta,GATEWAY LIFESTYLE BASS HILL,150.99654192108173,-33.89996415573486
Parramatta,BASS HILL POLICE STATION,150.99836600057174,-33.892010999434895
Parramatta,CARRAWOOD PARK,150.9633426558527,-33.88954342180249
Parramatta,VILLAWOOD POST OFFICE,150.9756523878703,-33.88307859972212
Parramatta,,150.95181775674607,-33.88171357384531
Parramatta,ST JOHNS AMBULANCE,150.96010151454468,-33.87429846212382
Parramatta,LANSDOWNE PARK,150.9785445354871,-33.89862426516207
Parramatta,THURINA PARK,150.9878312631988,-33.89090114213058
Parramatta,SHERWIN PARK,150.9529317647164,-33.88409055215788
Parramatta,PARKES RESERVE,150.9570287247074,-33.88468637893072
Parramatta,HUME HIGHWAY RESERVE,150.9646364544407,-33.89102541836947
Parramatta,FAIRFIELD PARK,150.95775702124757,-33.87669549317322
Parramatta,MAKEPEACE OVAL,150.96231516013574,-33.874915748484256
Parramatta,ADAMS PARK,150.9398847188698,-33.88542876644809
Parramatta,COOK PARK,150.9039952832325,-33.89391389973885
Parramatta,LEIGHTONFIELD RAILWAY STATION,150.9850546254528,-33.88149522030025
Parramatta,ABBOTT PARK,150.9943598458829,-33.88087936793609
Parramatta,GOONDAH RESERVE,150.98162794700426,-33.88881725872325
Parramatta,CARAWATHA RESERVE,150.9768672128667,-33.88963120604966
Parramatta,BOGGABILLA RESERVE,150.97995508002765,-33.89298567928839
Parramatta,MIRAMBEENA REGIONAL PARK,150.97400066723552,-33.894783755631394
Parramatta,BAXTER RESERVE,150.98319577397473,-33.893777539699705
Parramatta,KAWANA RESERVE,150.99302311051935,-33.89465166215545
Parramatta,LANSVALE RESERVE,150.9667822161424,-33.89166948060572
Parramatta,SHORTLAND BRUSH PARK,150.96998179240225,-33.89084101172109
Parramatta,WILLIS PARK,150.96473389290293,-33.896155521794284
Parramatta,MAGIC KINGDOM,150.97113855748523,-33.89933434675347
Parramatta,WILLOW PARK,150.96876539804907,-33.89951053325056
Parramatta,JOHNSTON PARK,150.94677448718022,-33.88564705772463
Parramatta,CABRAVALE MEMORIAL PARK,150.93848066375884,-33.89102380469372
Parramatta,CABRAMATTA RAILWAY STATION,150.93880753553788,-33.89492102078077
Parramatta,ENDEAVOUR SPORTS RESERVE,150.93337305056414,-33.877805618821526
Parramatta,GOODACRE RESERVE,150.91886630166968,-33.875290021825144
Parramatta,CANLEY VALE RAILWAY STATION,150.94401721262022,-33.88677300536736
Parramatta,ARTHUR LAUNDY RESERVE,150.9859347085299,-33.896083245518426
Parramatta,INGLEBAR RESERVE,150.98928592849455,-33.89233467949325
Parramatta,DICK PAYTEN RESERVE,150.9905515083045,-33.895581899356294
Parramatta,,150.9746577713911,-33.88735150442382
Parramatta,,150.97522280721327,-33.89031345405567
Parramatta,,150.97946914266296,-33.891854236680075
Parramatta,,150.98338991607733,-33.89245364068284
Parramatta,,150.98679736608716,-33.89318970888759
Parramatta,BAREENA PARK,150.95000185192504,-33.89118680592442
