measure_code,parent_description,description,2011,2016,2019,2020,2021,2022,2023,2024,data_points_available
ERP_M_8,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (no.),59.9,60.9,296769.0,299129.0,295922.0,296203.0,306459.0,312961.0,6
ERP_M_9,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (no.),59.9,60.9,282828.0,289492.0,292156.0,292665.0,296977.0,302006.0,6
ERP_M_10,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (no.),59.9,60.9,250782.0,253126.0,257741.0,264203.0,275142.0,284658.0,6
ERP_M_11,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (no.),59.9,60.9,260244.0,261043.0,256646.0,250766.0,248418.0,248748.0,6
ERP_M_12,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (no.),59.9,60.9,235380.0,238082.0,244279.0,249894.0,254407.0,256312.0,6
ERP_M_13,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (no.),59.9,60.9,243549.0,244232.0,241583.0,236501.0,232030.0,230624.0,6
ERP_M_14,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (no.),59.9,60.9,217330.0,223003.0,226979.0,230524.0,233689.0,235880.0,6
ERP_M_15,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (no.),59.9,60.9,191220.0,195022.0,196703.0,199400.0,202411.0,206323.0,6
ERP_M_16,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (no.),59.9,60.9,167536.0,173785.0,177431.0,175241.0,175495.0,177108.0,6
ERP_M_17,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (no.),59.9,60.9,114429.0,120201.0,125832.0,134812.0,142753.0,147973.0,6
ERP_M_18,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (no.),59.9,60.9,75549.0,79230.0,82010.0,84516.0,86940.0,91514.0,6
ERP_M_19,Estimated resident population - Males - year ended 30 June,Males - 85 and over (no.),59.9,60.9,65832.0,67660.0,70196.0,72211.0,74250.0,77361.0,6
ERP_M_21,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (%),59.9,60.9,6.3,6.2,6.1,6.1,5.9,5.8,6
ERP_M_22,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (%),59.9,60.9,6.6,6.5,6.5,6.4,6.2,6.1,6
ERP_M_23,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (%),59.9,60.9,6.3,6.4,6.5,6.5,6.4,6.3,6
ERP_M_24,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (%),59.9,60.9,6.1,6.0,5.9,6.1,6.3,6.3,6
ERP_M_25,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (%),59.9,60.9,7.1,6.8,6.5,6.6,6.9,7.1,6
ERP_M_26,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (%),59.9,60.9,7.6,7.4,7.1,7.1,7.3,7.5,6
ERP_M_27,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (%),59.9,60.9,7.4,7.4,7.4,7.3,7.4,7.4,6
ERP_M_28,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (%),59.9,60.9,7.1,7.2,7.3,7.2,7.2,7.2,6
ERP_M_29,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (%),59.9,60.9,6.3,6.3,6.4,6.5,6.6,6.7,6
ERP_M_30,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (%),59.9,60.9,6.5,6.5,6.4,6.2,6.0,5.9,6
ERP_M_31,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (%),59.9,60.9,5.9,5.9,6.1,6.2,6.1,6.1,6
ERP_M_32,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (%),59.9,60.9,6.1,6.1,6.0,5.8,5.6,5.5,6
ERP_M_33,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (%),59.9,60.9,5.4,5.5,5.6,5.7,5.6,5.6,6
ERP_M_34,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (%),59.9,60.9,4.8,4.8,4.9,4.9,4.9,4.9,6
ERP_M_35,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (%),59.9,60.9,4.2,4.3,4.4,4.3,4.2,4.2,6
ERP_M_36,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (%),59.9,60.9,2.9,3.0,3.1,3.3,3.4,3.5,6
ERP_M_37,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (%),59.9,60.9,1.9,2.0,2.0,2.1,2.1,2.2,6
ERP_M_38,Estimated resident population - Males - year ended 30 June,Males - 85 and over (%),59.9,60.9,1.6,1.7,1.7,1.8,1.8,1.8,6
ERP_F_2,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (no.),59.9,60.9,238785.0,235778.0,232193.0,232951.0,231819.0,229885.0,6
ERP_F_3,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (no.),59.9,60.9,247598.0,246598.0,245467.0,243580.0,242236.0,240983.0,6
ERP_F_4,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (no.),59.9,60.9,237747.0,243524.0,246768.0,248854.0,250354.0,251615.0,6
ERP_F_5,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (no.),59.9,60.9,227336.0,224626.0,222554.0,230886.0,241399.0,248781.0,6
ERP_F_6,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (no.),59.9,60.9,266364.0,258376.0,243734.0,245736.0,260855.0,268272.0,6
ERP_F_7,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (no.),59.9,60.9,298821.0,294737.0,281425.0,279539.0,294930.0,305629.0,6
ERP_F_8,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (no.),59.9,60.9,299912.0,302029.0,300607.0,301289.0,309923.0,315231.0,6
ERP_F_9,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (no.),59.9,60.9,283729.0,290456.0,293027.0,295571.0,300792.0,305920.0,6
ERP_F_10,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (no.),59.9,60.9,254373.0,257525.0,263153.0,269356.0,278747.0,287072.0,6
ERP_F_11,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (no.),59.9,60.9,266926.0,266456.0,260715.0,255656.0,254226.0,255723.0,6
ERP_F_12,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (no.),59.9,60.9,243384.0,246041.0,252243.0,258756.0,263151.0,264780.0,6
ERP_F_13,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (no.),59.9,60.9,252267.0,253282.0,247965.0,243280.0,239775.0,239652.0,6
ERP_F_14,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (no.),59.9,60.9,230159.0,237116.0,240317.0,243142.0,246118.0,248102.0,6
ERP_F_15,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (no.),59.9,60.9,202514.0,208404.0,211037.0,214574.0,218981.0,223747.0,6
ERP_F_16,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (no.),59.9,60.9,174630.0,182150.0,187796.0,187660.0,190254.0,193511.0,6
ERP_F_17,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (no.),59.9,60.9,124323.0,130194.0,135708.0,145664.0,154534.0,161215.0,6
ERP_F_18,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (no.),59.9,60.9,92119.0,94962.0,97173.0,99280.0,101563.0,106078.0,6
ERP_F_19,Estimated resident population - Females - year ended 30 June,Females - 85 and over (no.),59.9,60.9,106309.0,107646.0,109787.0,111167.0,112510.0,115257.0,6
ERP_F_21,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (%),59.9,60.9,5.9,5.8,5.7,5.7,5.5,5.4,6
ERP_F_22,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (%),59.9,60.9,6.1,6.0,6.0,5.9,5.8,5.7,6
ERP_F_23,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (%),59.9,60.9,5.9,6.0,6.1,6.1,6.0,5.9,6
ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),59.9,60.9,5.6,5.5,5.5,5.6,5.8,5.8,6
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),59.9,60.9,6.6,6.3,6.0,6.0,6.2,6.3,6
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),59.9,60.9,7.4,7.2,6.9,6.8,7.0,7.2,6
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),59.9,60.9,7.4,7.4,7.4,7.3,7.4,7.4,6
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),59.9,60.9,7.0,7.1,7.2,7.2,7.2,7.2,6
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),59.9,60.9,6.3,6.3,6.5,6.6,6.6,6.7,6
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),59.9,60.9,6.6,6.5,6.4,6.2,6.1,6.0,6
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),59.9,60.9,6.0,6.0,6.2,6.3,6.3,6.2,6
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),59.9,60.9,6.2,6.2,6.1,5.9,5.7,5.6,6
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),59.9,60.9,5.7,5.8,5.9,5.9,5.9,5.8,6
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),59.9,60.9,5.0,5.1,5.2,5.2,5.2,5.3,6
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),59.9,60.9,4.3,4.5,4.6,4.6,4.5,4.5,6
ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),59.9,60.9,3.1,3.2,3.3,3.5,3.7,3.8,6
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),59.9,60.9,2.3,2.3,2.4,2.4,2.4,2.5,6
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),59.9,60.9,2.6,2.6,2.7,2.7,2.7,2.7,6
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),59.9,60.9,492150.0,486002.0,478681.0,480011.0,478149.0,473340.0,6
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),59.9,60.9,509629.0,508380.0,506610.0,502352.0,498960.0,496959.0,6
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),59.9,60.9,489932.0,501459.0,508398.0,512597.0,516308.0,518729.0,6
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),59.9,60.9,471340.0,466117.0,461270.0,479354.0,501230.0,514760.0,6
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),59.9,60.9,549214.0,534467.0,506754.0,513740.0,548567.0,566556.0,6
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),59.9,60.9,602390.0,593919.0,568343.0,566319.0,598440.0,621214.0,6
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),59.9,60.9,596681.0,601158.0,596529.0,597492.0,616382.0,628192.0,6
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),59.9,60.9,566557.0,579948.0,585183.0,588236.0,597769.0,607926.0,6
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),59.9,60.9,505155.0,510651.0,520894.0,533559.0,553889.0,571730.0,6
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),59.9,60.9,527170.0,527499.0,517361.0,506422.0,502644.0,504471.0,6
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),59.9,60.9,478764.0,484123.0,496522.0,508650.0,517558.0,521092.0,6
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),59.9,60.9,495816.0,497514.0,489548.0,479781.0,471805.0,470276.0,6
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),59.9,60.9,447489.0,460119.0,467296.0,473666.0,479807.0,483982.0,6
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),59.9,60.9,393734.0,403426.0,407740.0,413974.0,421392.0,430070.0,6
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),59.9,60.9,342166.0,355935.0,365227.0,362901.0,365749.0,370619.0,6
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),59.9,60.9,238752.0,250395.0,261540.0,280476.0,297287.0,309188.0,6
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),59.9,60.9,167668.0,174192.0,179183.0,183796.0,188503.0,197592.0,6
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),59.9,60.9,172141.0,175306.0,179983.0,183378.0,186760.0,192618.0,6
ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),59.9,60.9,6.1,6.0,5.9,5.9,5.7,5.6,6
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),59.9,60.9,6.3,6.3,6.3,6.2,6.0,5.9,6
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),59.9,60.9,6.1,6.2,6.3,6.3,6.2,6.1,6
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),59.9,60.9,5.9,5.7,5.7,5.9,6.0,6.1,6
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),59.9,60.9,6.8,6.6,6.3,6.3,6.6,6.7,6
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),59.9,60.9,7.5,7.3,7.0,6.9,7.2,7.3,6
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),59.9,60.9,7.4,7.4,7.4,7.3,7.4,7.4,6
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),59.9,60.9,7.0,7.2,7.2,7.2,7.2,7.2,6
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),59.9,60.9,6.3,6.3,6.4,6.5,6.6,6.7,6
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),59.9,60.9,6.6,6.5,6.4,6.2,6.0,5.9,6
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),59.9,60.9,5.9,6.0,6.1,6.2,6.2,6.1,6
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),59.9,60.9,6.2,6.1,6.0,5.9,5.7,5.5,6
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),59.9,60.9,5.6,5.7,5.8,5.8,5.8,5.7,6
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),59.9,60.9,4.9,5.0,5.0,5.1,5.1,5.1,6
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),59.9,60.9,4.3,4.4,4.5,4.4,4.4,4.4,6
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),59.9,60.9,3.0,3.1,3.2,3.4,3.6,3.6,6
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),59.9,60.9,2.1,2.1,2.2,2.3,2.3,2.3,6
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),59.9,60.9,2.1,2.2,2.2,2.2,2.2,2.3,6
BD_2,Births and deaths - year ended 31 December,Births (no.),59.9,60.9,98906.0,95459.0,101332.0,97884.0,91947.0,31827.0,5
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),59.9,60.9,1.77,1.75,1.72,1.72,1.68,31827.0,5
BD_4,Births and deaths - year ended 31 December,Deaths (no.),59.9,60.9,56058.0,52485.0,56525.0,62980.0,59451.0,31827.0,5
BD_5,Births and deaths - year ended 31 December,"Standardised death rate (per 1,000 people) (rate)",59.9,60.9,5.3,5.2,5.1,5.2,5.3,31827.0,5
MIGRATION_2,Internal and overseas migration - year ended 30 June,Internal arrivals (no.),59.9,60.9,36056.0,36494.0,96540.0,108784.0,82008.0,81732.0,4
MIGRATION_3,Internal and overseas migration - year ended 30 June,Internal departures (no.),59.9,60.9,36056.0,36494.0,113362.0,148119.0,116166.0,112597.0,4
MIGRATION_4,Internal and overseas migration - year ended 30 June,Net internal migration (no.),59.9,60.9,36056.0,36494.0,-16822.0,-39335.0,-34158.0,-30865.0,4
MIGRATION_5,Internal and overseas migration - year ended 30 June,Overseas arrivals (no.),59.9,60.9,36056.0,36494.0,72759.0,152865.0,250037.0,217211.0,4
MIGRATION_6,Internal and overseas migration - year ended 30 June,Overseas departures (no.),59.9,60.9,36056.0,36494.0,78699.0,83753.0,72937.0,79781.0,4
MIGRATION_7,Internal and overseas migration - year ended 30 June,Net overseas migration (no.),59.9,60.9,36056.0,36494.0,-5940.0,69112.0,177100.0,137430.0,4
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),172620.0,216171.0,36056.0,36494.0,278043.0,41032.0,37466.0,31827.0,3
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),2.5,2.9,36056.0,36494.0,3.4,41032.0,37466.0,31827.0,3
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),59.9,2.4,36056.0,36494.0,2.3,41032.0,37466.0,31827.0,2
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),59.9,5.0,36056.0,36494.0,4.7,41032.0,37466.0,31827.0,2
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),59.9,2.9,36056.0,36494.0,2.7,41032.0,37466.0,31827.0,2
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),59.9,2.5,36056.0,36494.0,2.9,41032.0,37466.0,31827.0,2
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),59.9,4.0,36056.0,36494.0,4.4,41032.0,37466.0,31827.0,2
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),59.9,4.8,36056.0,36494.0,4.8,41032.0,37466.0,31827.0,2
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),59.9,3.6,36056.0,36494.0,4.8,41032.0,37466.0,31827.0,2
CENSUS_11,Overseas born population - Census,Born in Americas (%),59.9,1.4,36056.0,36494.0,1.6,41032.0,37466.0,31827.0,2
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),59.9,1.0,36056.0,36494.0,1.1,41032.0,37466.0,31827.0,2
CENSUS_35,Overseas born population - Census,Total born overseas (no.),59.9,2068036.0,36056.0,36494.0,2362364.0,41032.0,37466.0,31827.0,2
CENSUS_13,Overseas born population - Census,Total born overseas (%),59.9,27.6,36056.0,36494.0,29.3,41032.0,37466.0,31827.0,2
CENSUS_15,Religious affiliation - Census,Buddhism (%),2.9,2.8,36056.0,36494.0,2.8,41032.0,37466.0,31827.0,3
CENSUS_16,Religious affiliation - Census,Christianity (%),64.5,55.2,36056.0,36494.0,47.6,41032.0,37466.0,31827.0,3
CENSUS_17,Religious affiliation - Census,Hinduism (%),1.7,2.4,36056.0,36494.0,3.4,41032.0,37466.0,31827.0,3
CENSUS_18,Religious affiliation - Census,Islam (%),3.2,3.6,36056.0,36494.0,4.3,41032.0,37466.0,31827.0,3
CENSUS_19,Religious affiliation - Census,Judaism (%),0.6,0.5,36056.0,36494.0,0.5,41032.0,37466.0,31827.0,3
CENSUS_20,Religious affiliation - Census,Other religions (%),0.8,0.9,36056.0,36494.0,1.1,41032.0,37466.0,31827.0,3
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",18.1,25.5,36056.0,36494.0,33.2,41032.0,37466.0,31827.0,3
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),8.3,9.2,36056.0,36494.0,7.1,41032.0,37466.0,31827.0,3
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),5914275.0,6186119.0,36056.0,36494.0,6756031.0,41032.0,37466.0,31827.0,3
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),584339.0,788942.0,36056.0,36494.0,903498.0,41032.0,37466.0,31827.0,3
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),419046.0,505171.0,36056.0,36494.0,412628.0,41032.0,37466.0,31827.0,3
CENSUS_29,Australian citizenship - Census,Australian citizen (%),85.5,82.7,36056.0,36494.0,83.7,41032.0,37466.0,31827.0,3
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),8.4,10.5,36056.0,36494.0,11.2,41032.0,37466.0,31827.0,3
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),6.1,6.8,36056.0,36494.0,5.1,41032.0,37466.0,31827.0,3
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),1554335.0,1882017.0,36056.0,36494.0,2146080.0,41032.0,37466.0,31827.0,3
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),22.5,25.2,36056.0,36494.0,26.6,41032.0,37466.0,31827.0,3
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),59.9,60.9,36056.0,36494.0,24513.0,41032.0,37466.0,31827.0,1
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),59.9,60.9,36056.0,36494.0,127657.0,41032.0,37466.0,31827.0,1
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),59.9,60.9,36056.0,36494.0,0.4,41032.0,37466.0,31827.0,1
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),59.9,60.9,36056.0,36494.0,1.9,41032.0,37466.0,31827.0,1
ING_MA_M,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - males (years),20.6,21.8,36056.0,36494.0,22.6,41032.0,37466.0,31827.0,3
ING_MA_F,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - females (years),22.2,23.4,36056.0,36494.0,24.3,41032.0,37466.0,31827.0,3
ING_MA_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - persons (years),21.4,22.6,36056.0,36494.0,23.4,41032.0,37466.0,31827.0,3
ING_WA1,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Working age population (aged 15-64 years) (no.),124932.0,160431.0,36056.0,36494.0,204377.0,41032.0,37466.0,31827.0,3
ING_WA2,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Working age population (aged 15-64 years) (%),59.9,60.4,36056.0,36494.0,60.2,41032.0,37466.0,31827.0,3
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),208476.0,265685.0,36056.0,36494.0,339710.0,41032.0,37466.0,31827.0,3
ING_M014,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 0-14 years (no.),38758.0,47760.0,36056.0,36494.0,59525.0,41032.0,37466.0,31827.0,3
ING_M1524,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 15-24 years (no.),21468.0,26727.0,36056.0,36494.0,32705.0,41032.0,37466.0,31827.0,3
ING_M2534,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 25-34 years (no.),12765.0,17650.0,36056.0,36494.0,24108.0,41032.0,37466.0,31827.0,3
ING_M3544,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 35-44 years (no.),11599.0,13284.0,36056.0,36494.0,16640.0,41032.0,37466.0,31827.0,3
ING_M4554,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 45-54 years (no.),9695.0,12530.0,36056.0,36494.0,15703.0,41032.0,37466.0,31827.0,3
ING_M55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 55 years and over (no.),9622.0,14757.0,36056.0,36494.0,21736.0,41032.0,37466.0,31827.0,3
ING_ERP_M,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - total (no.),103907.0,132708.0,36056.0,36494.0,170417.0,41032.0,37466.0,31827.0,3
ING_F014,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 0-14 years (no.),36894.0,44855.0,36056.0,36494.0,55670.0,41032.0,37466.0,31827.0,3
ING_F1524,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 15-24 years (no.),20371.0,25350.0,36056.0,36494.0,30879.0,41032.0,37466.0,31827.0,3
ING_F2534,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 25-34 years (no.),13062.0,17776.0,36056.0,36494.0,23841.0,41032.0,37466.0,31827.0,3
ING_F3544,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 35-44 years (no.),13029.0,14474.0,36056.0,36494.0,17592.0,41032.0,37466.0,31827.0,3
ING_F4554,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 45-54 years (no.),10659.0,14226.0,36056.0,36494.0,17153.0,41032.0,37466.0,31827.0,3
