sa4_name,name,x,y
Inner_west,LADY GOWRIE CHILD CARE CENTRE,151.18869461642348,-33.90152341293885
Inner_west,JACK SHUTTLEWORTHS RESERVE,151.19443360692227,-33.899104393211175
Inner_west,,151.08579840104937,-33.892727050798726
Inner_west,CHAIN OF PONDS RESERVE,151.0757160660332,-33.88517998047041
Inner_west,,151.12304984165914,-33.891969253877065
Inner_west,,151.12407788445012,-33.891973287276
Inner_west,,151.18722573349166,-33.87751052495547
Inner_west,DOUGHERTY RESERVE,151.19252451267036,-33.87935557165223
Inner_west,,151.18935706286004,-33.879763899165184
Inner_west,RESIDENTS PARK,151.1881886978318,-33.88365602309533
Inner_west,MARR RESERVE,151.15298633414807,-33.88571467303559
Inner_west,LITTLE ARK PRE-SCHOOL,151.15533122090721,-33.886389337699875
Inner_west,,151.0582283989039,-33.90465566097797
Inner_west,JOE POOLE RESERVE,151.13177416920576,-33.90732888986221
Inner_west,EUSTON RESERVE,151.12821151636595,-33.909689984314575
Inner_west,JOANNA THOMPSON RESERVE,151.12011786723426,-33.91762432512588
Inner_west,,151.1211613278104,-33.918393829458154
Inner_west,TASKER PARK,151.11406664300392,-33.91043396729128
Inner_west,CANTERBURY OLYMPIC ICE RINK,151.113347256853,-33.90968999326088
Inner_west,HAYNES RESERVE,151.11970612442377,-33.91563485934783
Inner_west,,151.11145830372803,-33.90330951263526
Inner_west,,151.10488631714432,-33.90399195839491
Inner_west,LOFTS GARDENS,151.10350809668265,-33.90730666803694
Inner_west,,151.10382891740997,-33.91778607159061
Inner_west,CAMPSIE SOUTH BOWLING AND RECREATION CLUB,151.10376877789662,-33.92580373306649
Inner_west,YATAMA PARK,151.10412729283155,-33.92656716842953
Inner_west,LEONARD RESERVE,151.08831957409822,-33.92877967520842
Inner_west,,151.0731511576065,-33.92952685902511
Inner_west,,151.0702764723405,-33.91285063853065
Inner_west,ANNE PRINGLE RESERVE,151.08293026809508,-33.925838880292545
Inner_west,JUBILEE RESERVE,151.0735973849441,-33.92021536403895
Inner_west,BROWN RESERVE,151.09504597389272,-33.90215556182722
Inner_west,MILDURA RESERVE,151.10806771419777,-33.90289872033266
Inner_west,SAINT NICHOLAS,151.1487259247928,-33.91064025581394
Inner_west,PARISH OF ST BRIGID'S,151.15222230711746,-33.90933227625911
Inner_west,HOLLIS PARK,151.18612502867234,-33.89464700103785
Inner_west,JOHN PATON RESERVE,151.13454100004378,-33.89186589022797
Inner_west,SIMPSON PARK,151.17771590109436,-33.91099652027866
Inner_west,MCCONVILLE RESERVE,151.19991380805914,-33.908998780905414
Inner_west,MOUNT LEWIS BOWLING CLUB,151.055005982978,-33.9154895264466
Inner_west,ROOKWOOD CEMETERY,151.0546998182645,-33.876470747802564
Inner_west,,151.05572174801995,-33.911220324052316
Inner_west,ROBERTS PARK,151.0576457857466,-33.91313822970722
Inner_west,LOCKWOOD PARK,151.0584823939572,-33.893832058388845
Inner_west,LEE PARK,151.0632807046232,-33.8986685202165
Inner_west,NORTHCOTE PARK,151.0575150727879,-33.90123188680313
Inner_west,ALLUM PARK,151.06165687937286,-33.906119505234194
Inner_west,PARRY PARK,151.06788070500357,-33.91434656574409
Inner_west,,151.0565137153508,-33.92665665576239
Inner_west,PUNCHBOWL POST OFFICE,151.05834966428074,-33.92611738239475
Inner_west,AUSTRALIAN CATHOLIC UNIVERSITY STRATHFIELD CAMPUS,151.0761367632505,-33.87633456721811
Inner_west,,151.07227143295717,-33.87672645424584
Inner_west,STRATHFIELD PARK,151.083073709283,-33.88405750192251
Inner_west,,151.08243523259313,-33.90343180841824
Inner_west,BEGNELL PARK,151.0783993616347,-33.90118820495618
Inner_west,COOKE PARK,151.07988405671207,-33.8991408861101
Inner_west,BARK HUTS PARK,151.0842978399274,-33.89901353482458
Inner_west,FORD PARK,151.0845565134067,-33.896735356785314
Inner_west,WILEY PARK,151.07311113316902,-33.92780797985048
Inner_west,SANTA SABINA COLLEGE,151.09381708397393,-33.87746142905916
Inner_west,RUDD PARK,151.09115295392908,-33.90461008787683
Inner_west,,151.08869314749222,-33.91579268839273
Inner_west,,151.09098473540902,-33.915394786672884
Inner_west,,151.08968822121398,-33.921912226859085
Inner_west,BURWOOD POLICE STATION,151.10499400179071,-33.87889000077245
Inner_west,ST PAUL'S ANGLICAN CHURCH,151.102533209902,-33.8817020009454
Inner_west,ROYAL BLIND SOCIETY,151.0993146216975,-33.8940623162124
Inner_west,HENLEY PARK,151.09564039360785,-33.89200280587437
Inner_west,CROYDON PARK,151.10904911825577,-33.90169280549822
Inner_west,PICKEN OVAL,151.10643495250707,-33.90075329997201
Inner_west,,151.1155342431414,-33.89961555557747
Inner_west,,151.1040144356858,-33.90644124995618
Inner_west,ROSEDALE PARK,151.1032911409651,-33.90169289496994
Inner_west,FLOCKHART PARK,151.0978913291647,-33.9022092475515
Inner_west,LEES PARK,151.11197085547974,-33.90384517338247
Inner_west,,151.10199821284462,-33.91107735734504
Inner_west,,151.10638498731262,-33.91181980811792
Inner_west,,151.10351001458577,-33.914603285071806
Inner_west,CAMPSIE FIRE STATION,151.10394161285896,-33.914365058298614
Inner_west,NORFOLK RESERVE,151.06272122667772,-33.89369254329815
Inner_west,HUNT PARK,151.08575970342355,-33.924973265034915
Inner_west,CENTENARY PARK,151.11961036221786,-33.87622339602135
Inner_west,BALMORAL RESERVE,151.10145190330292,-33.8986775109546
Inner_west,,151.1091738960454,-33.92735307592551
Inner_west,HUGHES PARK,151.1146398714614,-33.92321882589539
Inner_west,,151.10713537073067,-33.92935505540317
Inner_west,EARLWOOD UNITING CHURCH PRE-SCHOOL,151.11976197897317,-33.9279458999228
Inner_west,,151.12384328761698,-33.92796231293022
Inner_west,EARLWOOD PARK,151.12048587466677,-33.924144554017865
Inner_west,SIMPSON RESERVE,151.11705995798968,-33.91389631337013
Inner_west,SUTTON RESERVE,151.12329840370163,-33.91501599574902
Inner_west,CANTERBURY RACECOURSE,151.1155451702486,-33.905990334767445
Inner_west,CANTERBURY PARK,151.1206983837237,-33.90475494576205
Inner_west,,151.12361254635314,-33.90819731091704
Inner_west,,151.12344145951232,-33.908449808888555
Inner_west,W H WAGENER OVAL,151.11825197835427,-33.89686312082974
Inner_west,PRATTEN PARK,151.12316735028148,-33.892921748153725
Inner_west,ST JAMES CROYDON,151.11428448535858,-33.886741648975196
Inner_west,PRESBYTERIAN LADIES COLLEGE SYDNEY,151.11626576732846,-33.88154430641795
Inner_west,BLAIR PARK,151.11494274654427,-33.875694126537994
Inner_west,HAMMOND PARK,151.12646219557217,-33.877813534068174
Inner_west,ASHFIELD PARK,151.13432901111142,-33.885776425308194
Inner_west,ST ANTHONY'S CATHOLIC CHURCH,151.13222673325936,-33.89128839491125
Inner_west,BEAMAN PARK,151.13648738515977,-33.915501691143405
Inner_west,EWEN PARK,151.13060299873896,-33.915077739477056
Inner_west,ALGIE PARK,151.13734395573263,-33.87743850808487
Inner_west,LAMBERT PARK,151.14600713136457,-33.88467442983202
Inner_west,PETERSHAM PARK,151.15016679466075,-33.89132965610477
Inner_west,BLACKMORE PARK,151.15046544766176,-33.874846770929416
Inner_west,,151.15781808909205,-33.87625767392814
Inner_west,PIONEERS MEMORIAL PARK,151.1574507994134,-33.87861409859259
Inner_west,,151.16165581954655,-33.876081558729766
Inner_west,WHITES CREEK VALLEY PARK,151.16849305976908,-33.876465835842346
Inner_west,HUNTER BAILLIE MEMORIAL PRESBYTERIAN CHURCH,151.16946266625243,-33.88334680168158
Inner_west,,151.17048470380567,-33.882642672417596
Inner_west,,151.170511963183,-33.884169946350724
Inner_west,NEWINGTON COLLEGE,151.16173096451834,-33.8981115161192
